# Mesh Name: TestMesh
# Node Count: 15000
# Link Count: 22736
# Path Count: 0
# Settings:
# MESH_NODES_COUNT: 15000
# MESH_ROUTERS_COUNT: 5000
# MESH_MAX_LINKS_PER_NODE: 8
# MESH_DEFAULT_BANDWIDTH: 10000.00
# MESH_DEFAULT_LATENCY: 0.00
# MESH_SIZE_X: 1800.00
# MESH_SIZE_Y: 1000.00
# MESH_MAX_LINK_DISTANCE: 20.00

NodeID,X,Y,Status,Type
13066200,13044,2220,10000.00,162.79
13061591,13044,1759,10000.00,85.44
13088020,13045,4302,10000.00,143.18
13090240,13046,4424,10000.00,110.45
13068501,13046,2250,10000.00,56.57
13091380,13047,4438,10000.00,187.88
13072801,13047,2580,10000.00,72.80
13073210,13048,2521,10000.00,174.93
13074341,13048,2634,10000.00,181.11
13059800,13049,1080,10000.00,114.02
13064071,13049,1507,10000.00,100.00
13061870,13050,1187,10000.00,199.25
13053850,13051,285,10000.00,152.97
13052741,13051,174,10000.00,10.00
13078790,13052,2679,10000.00,98.49
13072341,13052,2034,10000.00,86.02
13054900,13053,190,10000.00,167.63
13090221,13053,3722,10000.00,150.33
13079430,13054,2543,10000.00,138.92
13067531,13054,1353,10000.00,192.35
13091470,13055,3647,10000.00,138.92
13074611,13055,1961,10000.00,182.48
13077510,13057,2051,10000.00,80.62
13092131,13057,3513,10000.00,183.85
13064170,13058,617,10000.00,150.33
13077131,13058,1913,10000.00,178.04
13091640,13059,3264,10000.00,194.16
13089451,13059,3045,10000.00,174.64
13076460,13060,1646,10000.00,60.00
13083941,13060,2394,10000.00,134.54
13062000,13061,100,10000.00,98.49
13093391,13061,3239,10000.00,136.01
13085030,13063,2203,10000.00,156.21
13086390,13064,2239,10000.00,170.88
13064361,13064,36,10000.00,53.85
13074130,13065,913,10000.00,170.29
13070651,13065,565,10000.00,30.00
13074060,13066,806,10000.00,100.00
13098261,13066,3226,10000.00,133.42
13083090,13067,1609,10000.00,156.21
13081331,13067,1433,10000.00,164.01
13107140,13068,3914,10000.00,192.09
13093950,13069,2495,10000.00,148.66
13094321,13069,2532,10000.00,184.39
13080350,13071,935,10000.00,145.60
13114131,13071,4313,10000.00,178.04
13110380,13072,3838,10000.00,166.43
13080861,13072,886,10000.00,67.08
13118310,13073,4531,10000.00,100.50
13079171,13073,617,10000.00,117.05
13075310,13074,131,10000.00,186.82
13123831,13074,4983,10000.00,120.00
13085750,13075,1075,10000.00,76.16
13075271,13075,27,10000.00,120.83
13121250,13076,4525,10000.00,151.33
13083420,13078,542,10000.00,72.80
13110841,13078,3284,10000.00,150.33
13105060,13079,2606,10000.00,102.96
13102871,13079,2387,10000.00,192.35
13113790,13080,3379,10000.00,191.05
13128431,13080,4843,10000.00,170.88
13109550,13081,2855,10000.00,190.00
13110101,13081,2910,10000.00,41.23
13124090,13082,4209,10000.00,111.80
13123941,13082,4194,10000.00,111.80
13113860,13083,3086,10000.00,162.79
13118631,13083,3563,10000.00,178.04
13095510,13084,1151,10000.00,120.42
13124561,13084,4056,10000.00,158.11
13107470,13085,2247,10000.00,158.11
13095271,13085,1027,10000.00,125.30
13094170,13086,817,10000.00,80.62
13114920,13087,2792,10000.00,200.00
13113920,13088,2592,10000.00,152.32
13123881,13088,3588,10000.00,92.20
13137240,13089,4824,10000.00,172.05
13101380,13090,1138,10000.00,110.00
13110701,13090,2070,10000.00,10.00
13138000,13091,4700,10000.00,120.42
13100991,13091,999,10000.00,143.18
13126940,13092,3494,10000.00,174.64
13128481,13092,3648,10000.00,151.33
13141180,13093,4818,10000.00,198.49
13130891,13093,3789,10000.00,171.17
13104890,13094,1089,10000.00,130.38
13133250,13095,3825,10000.00,110.00
13143241,13095,4824,10000.00,85.44
13111160,13096,1516,10000.00,53.85
13108481,13096,1248,10000.00,150.33
13098000,13097,100,10000.00,102.96
13108431,13097,1143,10000.00,22.36
13126520,13098,2852,10000.00,100.50
13126780,13099,2778,10000.00,127.28
13147851,13099,4885,10000.00,166.43
13103450,13100,345,10000.00,70.71
13114920,13101,1392,10000.00,166.43
13137391,13101,3639,10000.00,78.10
13139020,13102,3702,10000.00,82.46
13112481,13102,1048,10000.00,44.72
13152150,13103,4915,10000.00,133.42
13110090,13104,609,10000.00,160.31
13133261,13104,2926,10000.00,178.89
13148290,13105,4329,10000.00,85.44
13114601,13105,960,10000.00,139.28
13149190,13106,4319,10000.00,172.05
13136551,13106,3055,10000.00,191.05
13153900,13107,4690,10000.00,114.02
13108230,13108,23,10000.00,180.28
13142010,13109,3301,10000.00,170.88
13119020,13110,902,10000.00,80.62
13114851,13110,485,10000.00,130.38
13112980,13111,198,10000.00,164.01
13125861,13111,1486,10000.00,139.28
13125230,13112,1323,10000.00,67.08
13149591,13112,3759,10000.00,148.66
13146610,13114,3261,10000.00,130.38
13129141,13114,1514,10000.00,127.28
13162320,13115,4732,10000.00,28.28
13132841,13115,1784,10000.00,138.92
13156350,13116,4035,10000.00,116.62
13116141,13116,14,10000.00,188.68
13131190,13117,1419,10000.00,134.54
13147770,13118,2977,10000.00,134.54
13140431,13118,2243,10000.00,167.63
13144290,13119,2529,10000.00,200.00
13138561,13119,1956,10000.00,50.00
13122850,13120,285,10000.00,200.00
13148461,13120,2846,10000.00,67.08
13165390,13121,4439,10000.00,162.79
13124711,13121,371,10000.00,183.85
13159340,13122,3734,10000.00,191.05
13129701,13122,770,10000.00,98.99
13160410,13123,3741,10000.00,150.00
13155191,13123,3219,10000.00,156.52
13139650,13125,1465,10000.00,186.82
13159781,13125,3478,10000.00,60.83
13129250,13126,325,10000.00,120.83
13162951,13126,3695,10000.00,67.08
13163200,13127,3620,10000.00,152.32
13173941,13127,4694,10000.00,117.05
13158890,13128,3089,10000.00,120.42
13143161,13128,1516,10000.00,165.53
13176650,13129,4765,10000.00,174.64
13162491,13129,3349,10000.00,142.13
13155810,13130,2581,10000.00,148.66
13136851,13130,685,10000.00,143.18
13173590,13131,4259,10000.00,167.63
13153341,13131,2234,10000.00,200.00
13145650,13132,1365,10000.00,114.02
13170451,13132,3845,10000.00,53.85
13134320,13133,132,10000.00,144.22
13136060,13134,206,10000.00,170.29
13153061,13134,1906,10000.00,199.25
13135620,13135,62,10000.00,92.20
13167710,13136,3171,10000.00,192.35
13179950,13137,4295,10000.00,67.08
13158351,13137,2135,10000.00,130.38
13145680,13138,768,10000.00,198.49
13184911,13138,4691,10000.00,130.38
13184920,13139,4592,10000.00,111.80
13178170,13140,3817,10000.00,191.05
13141710,13141,71,10000.00,36.06
13189351,13141,4835,10000.00,178.04
13177890,13142,3589,10000.00,180.28
13158191,13142,1619,10000.00,178.04
13191950,13143,4895,10000.00,196.47
13172360,13144,2836,10000.00,172.05
13148411,13144,441,10000.00,121.66
13155520,13146,952,10000.00,94.34
13164821,13146,1882,10000.00,120.42
13150340,13147,334,10000.00,170.00
13155521,13147,852,10000.00,162.79
13194060,13148,4606,10000.00,72.11
13159341,13148,1134,10000.00,130.38
13196170,13149,4717,10000.00,90.55
13161391,13149,1239,10000.00,100.50
13152260,13150,226,10000.00,134.16
13150611,13150,61,10000.00,63.25
13160130,13151,913,10000.00,86.02
13168960,13153,1596,10000.00,192.09
13178071,13153,2507,10000.00,60.83
13176940,13155,2194,10000.00,90.55
13190261,13155,3526,10000.00,107.70
13205660,13157,4866,10000.00,177.20
13162401,13157,540,10000.00,82.46
13163420,13159,442,10000.00,170.29
13169501,13159,1050,10000.00,191.05
13183300,13160,2330,10000.00,64.03
13190161,13160,3016,10000.00,106.30
13174120,13161,1312,10000.00,198.49
13174281,13161,1328,10000.00,94.87
13207730,13163,4473,10000.00,128.06
13177041,13163,1404,10000.00,133.42
13211820,13164,4782,10000.00,158.11
13202221,13164,3822,10000.00,165.53
13180380,13165,1538,10000.00,142.13
13182950,13166,1695,10000.00,70.71
13171071,13166,507,10000.00,128.06
13198770,13167,3177,10000.00,180.28
13189491,13167,2249,10000.00,188.68
13196580,13168,2858,10000.00,110.45
13169880,13169,88,10000.00,174.64
13185291,13169,1629,10000.00,140.36
13214880,13170,4488,10000.00,50.00
13198851,13170,2885,10000.00,150.00
13182730,13171,1173,10000.00,101.98
13192091,13171,2109,10000.00,106.30
13175460,13172,346,10000.00,198.49
13180340,13173,734,10000.00,110.45
13193821,13173,2082,10000.00,166.43
13176220,13174,222,10000.00,114.02
13176681,13174,268,10000.00,130.00
13218260,13175,4326,10000.00,152.97
13219511,13175,4451,10000.00,138.92
13224790,13176,4879,10000.00,120.00
13189601,13176,1360,10000.00,56.57
13194290,13177,1729,10000.00,44.72
13224021,13177,4702,10000.00,41.23
13215290,13178,3729,10000.00,193.13
13220461,13178,4246,10000.00,169.71
13195160,13179,1616,10000.00,130.00
13210040,13180,3004,10000.00,120.83
13195581,13180,1558,10000.00,150.33
13226630,13181,4563,10000.00,161.55
13190560,13182,856,10000.00,148.66
13188351,13182,635,10000.00,170.00
13187440,13183,444,10000.00,98.49
13204001,13183,2100,10000.00,139.28
13184420,13184,42,10000.00,22.36
13217201,13184,3320,10000.00,72.11
13217330,13186,3133,10000.00,117.05
13215301,13186,2930,10000.00,192.35
13212570,13187,2557,10000.00,72.80
13207921,13187,2092,10000.00,100.00
13227670,13188,3967,10000.00,141.42
13208131,13188,2013,10000.00,126.49
13217320,13189,2832,10000.00,138.92
13235160,13190,4516,10000.00,189.74
13198850,13191,785,10000.00,60.83
13198041,13191,704,10000.00,110.45
13221850,13192,2985,10000.00,180.28
13213960,13193,2096,10000.00,85.44
13231141,13193,3814,10000.00,92.20
13228250,13194,3425,10000.00,151.33
13210751,13194,1675,10000.00,120.00
13219450,13195,2445,10000.00,166.43
13233200,13196,3720,10000.00,151.33
13231050,13197,3405,10000.00,143.18
13203401,13197,640,10000.00,174.64
13214200,13198,1620,10000.00,20.00
13228470,13199,2947,10000.00,60.00
13225621,13199,2662,10000.00,144.22
13202800,13200,280,10000.00,152.32
13232830,13201,3183,10000.00,170.29
13244980,13202,4298,10000.00,113.14
13215971,13202,1397,10000.00,130.38
13242950,13203,3995,10000.00,160.00
13236321,13203,3332,10000.00,98.49
13210980,13204,698,10000.00,152.32
13238040,13205,3304,10000.00,130.38
13240881,13205,3588,10000.00,184.39
13232020,13206,2602,10000.00,64.03
13255011,13206,4901,10000.00,98.49
13229190,13207,2219,10000.00,167.63
13240381,13207,3338,10000.00,161.55
13218430,13208,1043,10000.00,141.42
13235411,13208,2741,10000.00,198.49
13229300,13209,2030,10000.00,128.06
13247670,13210,3767,10000.00,192.35
13217070,13211,607,10000.00,165.53
13213151,13211,215,10000.00,98.49
13256860,13212,4486,10000.00,130.38
13249600,13213,3660,10000.00,78.10
13218071,13213,507,10000.00,122.07
13244970,13214,3097,10000.00,139.28
13229171,13214,1517,10000.00,166.43
13241650,13215,2665,10000.00,178.04
13229191,13215,1419,10000.00,50.99
13219040,13216,304,10000.00,161.25
13238230,13217,2123,10000.00,194.16
13217571,13217,57,10000.00,196.47
13251340,13218,3334,10000.00,72.80
13235770,13219,1677,10000.00,161.55
13267921,13219,4892,10000.00,169.71
13263240,13220,4324,10000.00,172.05
13228731,13220,873,10000.00,158.11
13228180,13221,718,10000.00,116.62
13260280,13222,3828,10000.00,192.35
13248021,13222,2602,10000.00,100.00
13250260,13223,2726,10000.00,192.35
13265401,13223,4240,10000.00,111.80
13255350,13224,3135,10000.00,167.63
13252710,13225,2771,10000.00,174.93
13238030,13226,1203,10000.00,140.00
13267800,13227,4080,10000.00,125.30
13264021,13227,3702,10000.00,152.32
13271740,13228,4374,10000.00,143.18
13245261,13228,1726,10000.00,22.36
13273920,13229,4492,10000.00,110.00
13278551,13229,4955,10000.00,186.82
13275380,13230,4538,10000.00,136.01
13257211,13230,2721,10000.00,161.25
13245010,13231,1401,10000.00,183.85
13238771,13231,777,10000.00,152.64
13250910,13232,1891,10000.00,192.35
13272331,13232,4033,10000.00,143.18
13277120,13233,4412,10000.00,58.31
13280291,13233,4729,10000.00,92.20
13264770,13234,3077,10000.00,186.01
13247451,13234,1345,10000.00,150.00
13248020,13235,1302,10000.00,188.68
13282981,13235,4798,10000.00,184.39
13251890,13236,1589,10000.00,125.30
13255091,13236,1909,10000.00,181.11
13243400,13237,640,10000.00,142.13
13284250,13238,4625,10000.00,111.80
13264751,13238,2675,10000.00,100.00
13250970,13239,1197,10000.00,98.49
13277741,13239,3874,10000.00,180.00
13267800,13240,2780,10000.00,134.54
13266360,13241,2536,10000.00,191.05
13262981,13241,2198,10000.00,166.43
13245860,13242,386,10000.00,170.00
13265351,13242,2335,10000.00,194.16
13247180,13243,418,10000.00,128.06
13250291,13243,729,10000.00,180.28
13282030,13244,3803,10000.00,53.85
13267431,13244,2343,10000.00,169.71
13262460,13245,1746,10000.00,148.66
13292700,13246,4670,10000.00,104.40
13263640,13247,1664,10000.00,150.33
13281641,13247,3464,10000.00,121.66
13274310,13248,2631,10000.00,170.00
13269461,13248,2146,10000.00,58.31
13296540,13249,4754,10000.00,158.11
13270490,13250,2049,10000.00,30.00
13276801,13250,2680,10000.00,190.26
13284140,13251,3314,10000.00,178.89
13254281,13251,328,10000.00,190.00
13283420,13252,3142,10000.00,177.20
13260241,13252,824,10000.00,181.11
13253720,13253,72,10000.00,72.11
13255471,13253,247,10000.00,150.00
13262270,13254,827,10000.00,170.88
13270591,13254,1659,10000.00,174.64
13281380,13255,2638,10000.00,165.53
13267011,13255,1201,10000.00,162.79
13300190,13256,4419,10000.00,197.99
13282381,13256,2638,10000.00,131.53
13296640,13257,3964,10000.00,140.36
13259181,13257,218,10000.00,84.85
13290150,13258,3215,10000.00,53.85
13302161,13258,4416,10000.00,28.28
13308710,13260,4871,10000.00,200.00
13303250,13261,4225,10000.00,110.00
13288010,13262,2601,10000.00,42.43
13293301,13262,3130,10000.00,108.17
13273550,13263,1055,10000.00,80.00
13299410,13264,3541,10000.00,161.25
13292270,13265,2727,10000.00,134.54
13315320,13266,4932,10000.00,200.00
13314341,13266,4834,10000.00,164.01
13312460,13268,4446,10000.00,183.85
13317511,13268,4951,10000.00,148.66
13278910,13269,991,10000.00,189.74
13291371,13269,2237,10000.00,170.29
13290590,13270,2059,10000.00,89.44
13286341,13270,1634,10000.00,142.13
13315060,13271,4406,10000.00,180.28
13315531,13271,4453,10000.00,180.28
13284850,13272,1285,10000.00,192.35
13320591,13272,4859,10000.00,121.66
13319760,13273,4676,10000.00,161.25
13319080,13274,4508,10000.00,177.20
13301791,13274,2779,10000.00,125.30
13282080,13275,708,10000.00,50.00
13296460,13276,2046,10000.00,76.16
13312120,13278,3412,10000.00,161.25
13292161,13278,1416,10000.00,196.47
13325910,13279,4691,10000.00,156.21
13315760,13281,3476,10000.00,180.28
13310621,13281,2962,10000.00,141.42
13300770,13282,1877,10000.00,80.00
13284980,13283,198,10000.00,70.71
13294960,13284,1096,10000.00,120.00
13305641,13284,2164,10000.00,130.38
13306080,13285,2108,10000.00,148.66
13332121,13285,4712,10000.00,150.00
13322370,13287,3537,10000.00,198.49
13329861,13287,4286,10000.00,136.01
13325650,13288,3765,10000.00,80.62
13290321,13288,232,10000.00,98.49
13299130,13289,1013,10000.00,148.66
13302061,13289,1306,10000.00,144.22
13307400,13290,1740,10000.00,170.29
13330920,13291,3992,10000.00,183.58
13299261,13291,826,10000.00,142.13
13311410,13292,1941,10000.00,170.00
13331661,13292,3966,10000.00,171.17
13297780,13293,478,10000.00,166.43
13313891,13293,2089,10000.00,197.23
13321190,13295,2619,10000.00,72.11
13332281,13295,3728,10000.00,120.83
13321550,13296,2555,10000.00,122.07
13311671,13296,1567,10000.00,198.49
13328700,13297,3170,10000.00,155.56
13332971,13297,3597,10000.00,187.88
13319100,13298,2110,10000.00,56.57
13299001,13298,100,10000.00,180.00
13300910,13299,191,10000.00,126.49
13312701,13299,1370,10000.00,161.25
13329930,13300,2993,10000.00,142.13
13346451,13300,4645,10000.00,72.80
13318520,13301,1752,10000.00,50.00
13347201,13301,4620,10000.00,94.34
13331140,13302,2914,10000.00,158.11
13341361,13302,3936,10000.00,100.00
13336850,13303,3385,10000.00,80.62
13336750,13304,3275,10000.00,130.00
13325431,13304,2143,10000.00,72.80
13348250,13305,4325,10000.00,113.14
13354921,13305,4992,10000.00,186.82
13310830,13306,483,10000.00,192.09
13347831,13306,4183,10000.00,160.00
13338760,13307,3176,10000.00,192.35
13326091,13307,1909,10000.00,192.35
13331000,13308,2300,10000.00,28.28
13345041,13308,3704,10000.00,170.29
13343810,13309,3481,10000.00,143.18
13315151,13309,615,10000.00,189.74
13312700,13310,270,10000.00,192.35
13349841,13310,3984,10000.00,80.62
13323240,13311,1224,10000.00,200.00
13316061,13311,506,10000.00,98.49
13357950,13312,4595,10000.00,128.06
13333200,13313,2020,10000.00,180.00
13330970,13314,1697,10000.00,41.23
13322211,13314,821,10000.00,89.44
13316910,13315,191,10000.00,120.42
13363391,13315,4839,10000.00,76.16
13327770,13316,1177,10000.00,194.16
13364670,13317,4767,10000.00,60.83
13343201,13317,2620,10000.00,104.40
13352730,13318,3473,10000.00,200.00
13365150,13319,4615,10000.00,89.44
13337521,13319,1852,10000.00,161.25
13336030,13320,1603,10000.00,155.56
13325681,13320,568,10000.00,198.49
13341830,13321,2083,10000.00,10.00
13337741,13321,1674,10000.00,184.39
13350900,13322,2890,10000.00,136.01
13351841,13322,2984,10000.00,150.00
13359330,13324,3533,10000.00,200.00
13375840,13326,4984,10000.00,134.16
13368441,13326,4244,10000.00,139.28
13376740,13327,4974,10000.00,193.13
13355831,13327,2883,10000.00,111.80
13360330,13330,3033,10000.00,120.83
13330191,13330,19,10000.00,120.83
13341760,13331,1076,10000.00,98.49
13352280,13332,2028,10000.00,70.71
13358611,13332,2661,10000.00,192.09
13374180,13333,4118,10000.00,170.00
13349811,13333,1681,10000.00,162.79
13376600,13334,4260,10000.00,64.03
13358200,13336,2220,10000.00,164.92
13344100,13337,710,10000.00,184.39
13366871,13337,2987,10000.00,197.23
13376030,13338,3803,10000.00,63.25
13361431,13338,2343,10000.00,194.16
13385000,13339,4600,10000.00,177.20
13364371,13339,2537,10000.00,156.52
13376660,13340,3666,10000.00,131.53
13389671,13340,4967,10000.00,170.00
13389920,13341,4892,10000.00,50.00
13375961,13341,3496,10000.00,30.00
13351630,13342,963,10000.00,183.58
13388881,13342,4688,10000.00,122.07
13372460,13343,2946,10000.00,183.85
13357621,13343,1462,10000.00,58.31
13357070,13345,1207,10000.00,172.05
13351001,13345,600,10000.00,169.71
13349590,13346,359,10000.00,123.69
13354360,13347,736,10000.00,183.85
13389171,13347,4217,10000.00,111.80
13356200,13348,820,10000.00,151.33
13382951,13348,3495,10000.00,186.01
13376970,13349,2797,10000.00,143.18
13393520,13350,4352,10000.00,134.54
13380791,13350,3079,10000.00,192.09
13382850,13351,3185,10000.00,190.26
13389770,13352,3777,10000.00,152.32
13398440,13353,4544,10000.00,60.83
13395661,13353,4266,10000.00,158.11
13363590,13354,959,10000.00,180.28
13364461,13354,1046,10000.00,194.16
13385660,13355,3066,10000.00,94.87
13358821,13355,382,10000.00,177.20
13364030,13356,803,10000.00,166.43
13358430,13357,143,10000.00,40.00
13400051,13357,4305,10000.00,148.66
13362860,13358,486,10000.00,89.44
13360681,13358,268,10000.00,131.53
13407380,13359,4838,10000.00,198.49
13393731,13359,3473,10000.00,136.01
13407750,13360,4775,10000.00,192.09
13365221,13360,522,10000.00,196.98
13367420,13361,642,10000.00,136.01
13393880,13362,3188,10000.00,180.28
13380940,13363,1794,10000.00,158.11
13365860,13364,186,10000.00,193.13
13387161,13364,2316,10000.00,151.33
13413770,13366,4777,10000.00,152.64
13375131,13366,913,10000.00,70.00
13399960,13367,3296,10000.00,113.14
13410451,13367,4345,10000.00,36.06
13392310,13369,2331,10000.00,58.31
13417281,13369,4828,10000.00,156.21
13412900,13370,4290,10000.00,60.83
13406270,13371,3527,10000.00,107.70
13413971,13371,4297,10000.00,126.49
13418420,13372,4642,10000.00,111.80
13409261,13372,3726,10000.00,172.05
13382760,13374,876,10000.00,108.17
13375560,13375,56,10000.00,152.32
13411041,13375,3604,10000.00,170.29
13405400,13376,2940,10000.00,50.00
13380981,13376,498,10000.00,22.36
13403500,13378,2550,10000.00,121.66
13415180,13379,3618,10000.00,121.66
13402241,13379,2324,10000.00,162.79
13421580,13380,4158,10000.00,161.55
13382660,13381,166,10000.00,120.83
13383741,13381,274,10000.00,156.52
13384000,13382,200,10000.00,184.39
13430331,13382,4833,10000.00,183.58
13405370,13383,2237,10000.00,41.23
13394331,13383,1133,10000.00,172.05
13402250,13384,1825,10000.00,158.11
13412170,13385,2717,10000.00,196.47
13433611,13385,4861,10000.00,130.00
13388850,13387,185,10000.00,150.33
13417001,13387,3000,10000.00,189.74
13400690,13388,1269,10000.00,98.49
13435601,13388,4760,10000.00,50.00
13390450,13389,145,10000.00,134.54
13391130,13390,113,10000.00,80.62
13404031,13390,1403,10000.00,191.05
13400370,13391,937,10000.00,82.46
13405480,13392,1348,10000.00,22.36
13437381,13392,4538,10000.00,143.18
13427100,13393,3410,10000.00,170.29
13437491,13393,4449,10000.00,152.32
13404960,13394,1096,10000.00,165.53
13414240,13396,1824,10000.00,161.25
13420890,13397,2389,10000.00,78.10
13418541,13397,2154,10000.00,92.20
13399990,13398,199,10000.00,70.00
13426771,13398,2877,10000.00,127.28
13439530,13399,4053,10000.00,122.07
13416310,13400,1631,10000.00,122.07
13437601,13400,3760,10000.00,156.21
13450530,13401,4953,10000.00,156.21
13426671,13401,2567,10000.00,14.14
13425800,13402,2380,10000.00,102.96
13436411,13402,3441,10000.00,117.05
13450320,13403,4732,10000.00,100.00
13436951,13403,3395,10000.00,192.35
13440010,13405,3501,10000.00,151.33
13407611,13405,261,10000.00,94.87
13410610,13406,461,10000.00,60.00
13431081,13406,2508,10000.00,191.05
13453740,13407,4674,10000.00,169.71
13433611,13407,2661,10000.00,192.35
13457330,13408,4933,10000.00,161.25
13457181,13408,4918,10000.00,196.98
13409760,13409,76,10000.00,147.65
13455520,13410,4552,10000.00,191.05
13423081,13410,1308,10000.00,196.47
13440530,13411,2953,10000.00,121.66
13411491,13411,49,10000.00,156.52
13457570,13412,4557,10000.00,44.72
13443501,13412,3150,10000.00,177.20
13430070,13413,1707,10000.00,120.42
13444511,13413,3151,10000.00,194.16
13457250,13414,4325,10000.00,107.70
13453681,13414,3968,10000.00,50.00
13464910,13415,4991,10000.00,117.05
13436970,13416,2097,10000.00,194.16
13427951,13416,1195,10000.00,22.36
13437670,13418,1967,10000.00,182.48
13444711,13418,2671,10000.00,104.40
13436040,13419,1704,10000.00,20.00
13451360,13420,3136,10000.00,126.49
13451231,13420,3123,10000.00,191.05
13444260,13421,2326,10000.00,178.04
13430631,13421,963,10000.00,58.31
13431440,13423,844,10000.00,166.43
13445791,13423,2279,10000.00,150.00
13466480,13424,4248,10000.00,147.65
13443511,13424,1951,10000.00,183.58
13432810,13425,781,10000.00,110.45
13467411,13425,4241,10000.00,170.29
13463300,13426,3730,10000.00,125.30
13463871,13426,3787,10000.00,150.00
13474980,13427,4798,10000.00,122.07
13457540,13429,2854,10000.00,76.16
13469860,13430,3986,10000.00,164.92
13471841,13430,4184,10000.00,181.11
13472390,13431,4139,10000.00,182.48
13476571,13431,4557,10000.00,106.30
13454190,13432,2219,10000.00,44.72
13443681,13432,1168,10000.00,101.98
13446180,13433,1318,10000.00,151.33
13460271,13433,2727,10000.00,22.36
13481770,13434,4777,10000.00,72.11
13476540,13435,4154,10000.00,94.87
13473150,13437,3615,10000.00,190.26
13464861,13437,2786,10000.00,144.22
13471500,13439,3250,10000.00,110.00
13471120,13440,3112,10000.00,170.29
13465171,13440,2517,10000.00,22.36
13460380,13441,1938,10000.00,63.25
13486961,13441,4596,10000.00,144.22
13466150,13442,2415,10000.00,152.64
13453460,13443,1046,10000.00,36.06
13459711,13443,1671,10000.00,174.64
13474550,13444,3055,10000.00,94.34
13486941,13444,4294,10000.00,155.24
13482230,13445,3723,10000.00,172.05
13482410,13447,3541,10000.00,126.49
13476151,13447,2915,10000.00,183.85
13474870,13448,2687,10000.00,180.28
13480401,13448,3240,10000.00,28.28
13483520,13449,3452,10000.00,90.00
13498761,13449,4976,10000.00,126.49
13460540,13450,1054,10000.00,123.69
13484520,13452,3252,10000.00,40.00
13462831,13452,1083,10000.00,198.49
13471330,13453,1833,10000.00,186.01
13486181,13453,3318,10000.00,36.06
13471100,13454,1710,10000.00,150.00
13492640,13455,3764,10000.00,160.00
13488270,13456,3227,10000.00,197.23
13498790,13457,4179,10000.00,190.26
13460910,13458,291,10000.00,133.42
13486130,13459,2713,10000.00,174.64
13472101,13459,1310,10000.00,189.74
13495540,13460,3554,10000.00,120.83
13490201,13460,3020,10000.00,161.25
13487540,13461,2654,10000.00,64.03
13475021,13461,1402,10000.00,98.49
13476000,13462,1400,10000.00,155.24
13498911,13462,3691,10000.00,127.28
13506680,13463,4368,10000.00,174.93
13496241,13463,3324,10000.00,110.45
13500080,13464,3608,10000.00,170.29
13502321,13464,3832,10000.00,191.05
13513450,13465,4845,10000.00,108.17
13474121,13465,912,10000.00,70.71
13484580,13466,1858,10000.00,125.30
13470510,13467,351,10000.00,100.00
13492651,13467,2565,10000.00,117.05
13502500,13468,3450,10000.00,101.98
13472400,13469,340,10000.00,94.34
13477191,13469,819,10000.00,192.35
13493140,13470,2314,10000.00,186.82
13486381,13470,1638,10000.00,160.31
13507270,13471,3627,10000.00,44.72
13506821,13471,3582,10000.00,120.83
13472000,13472,0,10000.00,197.99
13516041,13472,4404,10000.00,120.42
13484550,13473,1155,10000.00,172.63
13493651,13473,2065,10000.00,80.62
13507990,13474,3399,10000.00,120.42
13494881,13474,2088,10000.00,100.50
13483140,13475,814,10000.00,106.30
13495691,13475,2069,10000.00,186.82
13487130,13476,1113,10000.00,196.98
13487860,13478,986,10000.00,194.16
13520240,13479,4124,10000.00,191.05
13515200,13480,3520,10000.00,78.10
13497821,13480,1782,10000.00,80.62
13505360,13481,2436,10000.00,123.69
13481791,13481,79,10000.00,127.28
13521000,13482,3900,10000.00,158.11
13501741,13482,1974,10000.00,78.10
13490770,13483,777,10000.00,160.00
13529681,13483,4668,10000.00,89.44
13529340,13484,4534,10000.00,192.35
13513531,13484,2953,10000.00,181.11
13516840,13485,3184,10000.00,160.31
13516181,13485,3118,10000.00,58.31
13490270,13487,327,10000.00,107.70
13491991,13487,499,10000.00,107.70
13502510,13488,1451,10000.00,172.05
13529611,13488,4161,10000.00,197.99
13531000,13489,4200,10000.00,180.00
13535510,13490,4551,10000.00,200.00
13505780,13491,1478,10000.00,107.70
13498061,13491,706,10000.00,110.45
13507520,13492,1552,10000.00,125.30
13527120,13494,3312,10000.00,162.79
13528771,13494,3477,10000.00,188.68
13528190,13495,3319,10000.00,76.16
13516451,13495,2145,10000.00,200.00
13505640,13496,964,10000.00,187.88
13503051,13496,705,10000.00,140.00
13500200,13497,320,10000.00,56.57
13519821,13497,2282,10000.00,72.11
13516190,13498,1819,10000.00,151.33
13501591,13498,359,10000.00,116.62
13503280,13499,428,10000.00,86.02
13547200,13500,4720,10000.00,89.44
13507571,13500,757,10000.00,145.60
13548720,13501,4772,10000.00,108.17
13502561,13501,156,10000.00,170.88
13531880,13502,2988,10000.00,152.32
13505151,13502,315,10000.00,194.16
13503490,13503,49,10000.00,161.25
13532531,13503,2953,10000.00,111.80
13546160,13504,4216,10000.00,122.07
13528071,13504,2407,10000.00,44.72
13550480,13505,4548,10000.00,121.66
13524221,13505,1922,10000.00,183.85
13533890,13506,2789,10000.00,134.16
13528180,13508,2018,10000.00,186.82
13546401,13508,3840,10000.00,180.00
13528990,13509,1999,10000.00,196.47
13546070,13510,3607,10000.00,199.25
13551151,13510,4115,10000.00,70.71
13517240,13511,624,10000.00,150.00
